name,team,pos,age,rwpi_role,rwpi_off_score,rwpi_def_score,rwpi_score,cap_hit,true_value,value_gap,expiry_status,expiry_year,years_left,gp,player_id
Brian Dumoulin,LAK,D,34.5544,Depth / 7th Defenseman,7.110438729198185,70.65052950075643,35.09833585476551,4000000.0,775000.0,-3225000.0,UFA,2028.0,2.0,72.0,8475208
Joel Edmundson,LAK,D,32.7447,Shutdown Defenseman,27.08018154311649,85.9304084720121,76.39939485627836,3850000.0,3750000.0,-100000.0,UFA,2028.0,2.0,72.0,8476441
Jacob Moverare,LAK,D,27.5702,Unknown,,,,775000.0,,,UFA,2026.0,0.0,15.0,8479421
Matt Boldy,MIN,L,24.9747,Offensive Driver F,96.8229954614221,48.71406959152799,97.2768532526475,7000000.0,8281548.296289478,1281548.2962894784,UFA,2030.0,4.0,69.0,8481557
Bobby Brink,MIN,R,24.7173,Offensive Driver F,72.46596066565809,29.652042360060516,49.77307110438729,1500000.0,4451096.97439417,2951096.9743941696,UFA,2026.0,0.0,55.0,8481553
Joel Eriksson Ek,MIN,C,29.1554,Offensive Driver F,84.72012102874432,59.152798789712556,90.46898638426626,4362500.0,7809123.771133812,3446623.771133812,UFA,2028.0,2.0,64.0,8478493
Robby Fabbri,MIN,C,30.1766,Unknown,,,,775000.0,,,UFA,2026.0,0.0,15.0,8477952
Marcus Foligno,MIN,L,34.6283,Defensive / PK Forward,54.0090771558245,85.32526475037821,88.6535552193646,4000000.0,3250000.0,-750000.0,UFA,2028.0,2.0,49.0,8475220
Nick Foligno,MIN,L,38.4038,Defensive / PK Forward,42.511346444780635,72.16338880484115,57.337367624810895,4500000.0,1100000.0,-3400000.0,UFA,2026.0,0.0,37.0,8473422
Ryan Hartman,MIN,R,31.5154,Offensive Driver F,68.22995461422087,36.30862329803328,47.95763993948563,4000000.0,4279979.380567187,279979.38056718744,UFA,2027.0,1.0,69.0,8477451
Marcus Johansson,MIN,L,35.4716,Depth / Bottom-6 F,76.85325264750378,36.61119515885023,51.73978819969742,800000.0,1650000.0,850000.0,UFA,2026.0,0.0,66.0,8475149
Kirill Kaprizov,MIN,L,28.9172,Offensive Driver F,98.03328290468987,9.07715582450832,77.00453857791226,17000000.0,6799379.142467551,-10200620.857532449,UFA,2034.0,8.0,71.0,8478864
Michael McCarron,MIN,C,31.0554,Defensive / PK Forward,31.77004538577912,99.24357034795764,93.64599092284418,900000.0,3250000.0,2350000.0,UFA,2026.0,0.0,59.0,8477446
Nico Sturm,MIN,C,30.8994,Defensive / PK Forward,49.77307110438729,86.23298033282904,87.21633888048412,2000000.0,3250000.0,1250000.0,UFA,2027.0,1.0,46.0,8481477
Vladimir Tarasenko,MIN,R,34.2861,Offensive Driver F,90.3177004538578,6.80786686838124,62.02723146747352,4750000.0,5558518.54110642,808518.5411064196,UFA,2026.0,0.0,66.0,8475765
Yakov Trenin,MIN,C,29.1992,Defensive / PK Forward,42.96520423600605,78.9712556732224,67.62481089258698,3500000.0,3250000.0,-250000.0,UFA,2028.0,2.0,73.0,8478508
Danila Yurov,MIN,R,22.2615,Depth / Bottom-6 F,61.57337367624811,39.78819969742814,37.367624810892586,950000.0,1650000.0,700000.0,RFA,2028.0,2.0,65.0,8483525
Mats Zuccarello,MIN,R,38.5681,Offensive Driver F,83.8124054462935,8.32072617246596,52.64750378214826,4125000.0,4718309.618773403,593309.6187734026,UFA,2026.0,0.0,53.0,8475692
Zach Bogosian,MIN,D,35.6988,Depth / 7th Defenseman,8.472012102874432,51.73978819969742,14.977307110438728,1250000.0,793750.0,-456250.0,UFA,2026.0,0.0,38.0,8474567
Jonas Brodin,MIN,D,32.7064,Shutdown Defenseman,26.928895612708022,85.77912254160364,75.49167927382754,6000000.0,3750000.0,-2250000.0,UFA,2028.0,2.0,54.0,8476463
Brock Faber,MIN,D,23.5948,Shutdown Defenseman,55.6732223903177,86.38426626323752,93.19213313161876,8500000.0,4000000.0,-4500000.0,UFA,2033.0,7.0,73.0,8482122
Quinn Hughes,MIN,D,26.4504,Offensive Defenseman,57.94251134644478,29.046898638426626,28.895612708018152,7850000.0,5500000.0,-2350000.0,UFA,2027.0,1.0,26.0,8480800
Daemon Hunt,MIN,D,23.8658,Depth / 7th Defenseman,10.43872919818457,52.344931921331316,15.88502269288956,775000.0,793750.0,18750.0,RFA,2026.0,0.0,29.0,8482094
Jake Middleton,MIN,D,30.2313,Shutdown Defenseman,9.68229954614221,91.37670196671709,75.03782148260211,4350000.0,3750000.0,-600000.0,UFA,2029.0,3.0,66.0,8478136
Jeff Petry,MIN,D,38.2971,Depth / 7th Defenseman,13.313161875945537,52.49621785173979,17.095310136157337,775000.0,793750.0,18750.0,UFA,2026.0,0.0,58.0,8473507
Jared Spurgeon,MIN,D,36.3231,Shutdown Defenseman,21.6338880484115,83.8124054462935,68.38124054462935,7575000.0,3750000.0,-3825000.0,UFA,2027.0,1.0,73.0,8474716
Josh Anderson,MTL,R,31.8877,Defensive / PK Forward,57.48865355521936,91.22541603630863,96.52042360060514,5500000.0,3250000.0,-2250000.0,UFA,2027.0,1.0,63.0,8476981
Zachary Bolduc,MTL,R,23.0856,Depth / Bottom-6 F,68.83509833585477,28.44175491679274,37.21633888048411,863334.0,1650000.0,786666.0,UFA,2026.0,0.0,69.0,8482737
Cole Caufield,MTL,R,25.2293,Offensive Driver F,98.48714069591527,1.8154311649016641,70.95310136157337,7850000.0,6312940.794361417,-1537059.2056385828,UFA,2031.0,5.0,70.0,8481540
Kirby Dach,MTL,C,25.1773,Depth / Bottom-6 F,67.32223903177005,25.264750378214828,33.43419062027231,3362500.0,1650000.0,-1712500.0,UFA,2026.0,0.0,32.0,8481523
Phillip Danault,MTL,C,33.0842,Defensive / PK Forward,21.331316187594553,62.78366111951589,33.13161875945537,5500000.0,1000000.0,-4500000.0,UFA,2027.0,1.0,30.0,8476479
Ivan Demidov,MTL,R,20.293,Offensive Driver F,81.84568835098335,7.2617246596066565,49.62178517397882,940833.0,4436906.714814046,3496073.7148140464,UFA,2027.0,1.0,71.0,8484984
Jake Evans,MTL,C,29.8152,Defensive / PK Forward,54.311649016641454,95.15885022692889,97.57942511346445,2850000.0,3250000.0,400000.0,UFA,2029.0,3.0,57.0,8478133
Brendan Gallagher,MTL,R,33.8891,Depth / Bottom-6 F,62.78366111951589,14.069591527987896,22.239031770045386,6500000.0,1000000.0,-5500000.0,UFA,2027.0,1.0,70.0,8475848
Oliver Kapanen,MTL,C,22.6612,Defensive / PK Forward,68.07866868381241,68.22995461422087,67.8517397881997,925000.0,3250000.0,2325000.0,RFA,2027.0,1.0,71.0,8482775
Patrik Laine,MTL,R,27.937,Unknown,,,,8700000.0,,,UFA,2026.0,0.0,5.0,8479339
Alex Newhook,MTL,C,25.1581,Depth / Bottom-6 F,85.02269288956127,30.862329803328294,57.639939485627835,2900000.0,1650000.0,-1250000.0,UFA,2027.0,1.0,31.0,8481618
Juraj Slafkovský,MTL,L,21.9904,Offensive Driver F,97.73071104387292,24.659606656580937,88.50226928895613,7600000.0,7667878.930549031,67878.93054903112,UFA,2033.0,7.0,71.0,8483515
Nick Suzuki,MTL,C,26.6283,Offensive Driver F,95.46142208774585,49.77307110438729,96.67170953101362,7875000.0,8240591.781936821,365591.7819368206,UFA,2030.0,4.0,71.0,8480018
Alexandre Texier,MTL,L,26.5352,Unknown,,,,2500000.0,,,UFA,2028.0,2.0,8.0,8480074
Joe Veleno,MTL,C,26.2012,Defensive / PK Forward,13.767019667170954,66.56580937972768,34.190620272314675,1750000.0,1000000.0,-750000.0,RFA,2028.0,2.0,52.0,8480813
Alexandre Carrier,MTL,D,29.4648,Shutdown Defenseman,18.608169440242055,96.97428139183056,91.22541603630863,3750000.0,4000000.0,250000.0,UFA,2027.0,1.0,71.0,8478851
Noah Dobson,MTL,D,26.2177,Offensive Defenseman,52.64750378214826,77.3071104387292,53.5552193645991,9500000.0,5500000.0,-4000000.0,UFA,2033.0,7.0,71.0,8480865
Kaiden Guhle,MTL,D,24.1862,Shutdown Defenseman,16.944024205748864,75.49167927382754,52.04236006051437,5550000.0,2500000.0,-3050000.0,UFA,2031.0,5.0,31.0,8482087
Lane Hutson,MTL,D,22.1136,Offensive Defenseman,64.44780635400907,42.96520423600605,45.31013615733737,8850000.0,5500000.0,-3350000.0,UFA,2034.0,8.0,71.0,8483457
Mike Matheson,MTL,D,32.0767,Shutdown Defenseman,34.34190620272315,95.76399394856278,95.61270801815431,6000000.0,4000000.0,-2000000.0,UFA,2031.0,5.0,68.0,8476875
Jayden Struble,MTL,D,24.5476,Depth / 7th Defenseman,13.918305597579424,29.954614220877456,3.7821482602118004,1412500.0,793750.0,-618750.0,UFA,2027.0,1.0,48.0,8481593
Arber Xhekaj,MTL,D,25.1526,Depth / 7th Defenseman,0.30257186081694404,51.58850226928896,11.195158850226928,1300000.0,793750.0,-506250.0,UFA,2026.0,0.0,55.0,8482964
Nick Bjugstad,NJD,C,33.692,Depth / Bottom-6 F,38.72919818456884,58.09379727685325,26.626323751891075,1750000.0,1000000.0,-750000.0,UFA,2027.0,1.0,35.0,8475760
Jesper Bratt,NJD,L,27.6578,Offensive Driver F,86.38426626323752,40.847201210287444,81.39183055975793,7875000.0,7139397.003860643,-735602.9961393569,UFA,2031.0,5.0,71.0,8479407
Connor Brown,NJD,R,32.1971,Defensive / PK Forward,71.40695915279879,62.481089258698944,61.57337367624811,3000000.0,3250000.0,250000.0,UFA,2029.0,3.0,64.0,8477015
Paul Cotter,NJD,L,26.36,Depth / Bottom-6 F,46.14220877458396,15.582450832072617,9.68229954614221,775000.0,775000.0,0.0,UFA,2026.0,0.0,68.0,8481032
Evgenii Dadonov,NJD,L,37.0404,Unknown,,,,1000000.0,,,UFA,2026.0,0.0,19.0,8474149
Cody Glass,NJD,C,26.987,Depth / Bottom-6 F,66.86838124054462,37.97276853252647,42.36006051437216,2500000.0,1650000.0,-850000.0,UFA,2027.0,1.0,59.0,8479996
Arseny Gritsyuk,NJD,R,25.0322,Depth / Bottom-6 F,66.71709531013616,15.128593040847202,25.86989409984871,925000.0,1000000.0,75000.0,RFA,2026.0,0.0,66.0,8481721
Lenni Hameenaho,NJD,R,21.3826,Depth / Bottom-6 F,37.67019667170953,0.6051437216338881,2.118003025718608,950000.0,775000.0,-175000.0,RFA,2028.0,2.0,23.0,8484177
Nico Hischier,NJD,C,27.2252,Offensive Driver F,86.83812405446294,65.20423600605145,95.46142208774585,7250000.0,8158071.859511142,908071.8595111417,UFA,2027.0,1.0,71.0,8480002
Jack Hughes,NJD,C,24.8679,Offensive Driver F,94.25113464447806,22.692889561270803,81.54311649016641,8000000.0,7150932.1034141695,-849067.8965858305,UFA,2030.0,4.0,50.0,8481559
Zack MacEwen,NJD,R,29.7166,Unknown,,,,775000.0,,,UFA,2026.0,0.0,3.0,8479772
Timo Meier,NJD,R,29.4648,Offensive Driver F,77.00453857791226,41.301059001512854,63.2375189107413,8800000.0,5663392.382232208,-3136607.617767792,UFA,2031.0,5.0,66.0,8478414
Dawson Mercer,NJD,C,24.4134,Defensive / PK Forward,67.47352496217852,58.85022692889561,53.70650529500757,4000000.0,1100000.0,-2900000.0,UFA,2027.0,1.0,71.0,8482110
Stefan Noesen,NJD,R,33.117,Depth / Bottom-6 F,50.983358547655065,27.23146747352496,18.305597579425115,2750000.0,1000000.0,-1750000.0,UFA,2027.0,1.0,38.0,8476474
Maxim Tsyplakov,NJD,R,27.5181,Depth / Bottom-6 F,18.00302571860817,7.110438729198185,0.6051437216338881,2250000.0,775000.0,-1475000.0,UFA,2027.0,1.0,27.0,8484958
Dennis Cholowski,NJD,D,28.1095,Unknown,,,,775000.0,,,UFA,2026.0,0.0,15.0,8479395
Brenden Dillon,NJD,D,35.3676,Shutdown Defenseman,4.689863842662632,93.34341906202724,76.2481089258699,4000000.0,3750000.0,-250000.0,UFA,2027.0,1.0,71.0,8475455
Dougie Hamilton,NJD,D,32.7748,Offensive Defenseman,50.22692889561271,67.0196671709531,43.72163388804841,9000000.0,5500000.0,-3500000.0,UFA,2028.0,2.0,66.0,8476462
Luke Hughes,NJD,D,22.5462,Offensive Defenseman,47.20121028744327,40.69591527987897,24.659606656580937,9000000.0,5187500.0,-3812500.0,UFA,2032.0,6.0,61.0,8482684
Johnathan Kovacevic,NJD,D,28.7064,Depth / 7th Defenseman,11.043872919818456,41.6036308623298,7.564296520423601,4000000.0,793750.0,-3206250.0,UFA,2030.0,4.0,23.0,8480192
Simon Nemec,NJD,D,22.1109,Offensive Defenseman,39.636913767019664,33.73676248108926,13.61573373676248,918333.0,1500000.0,581667.0,UFA,2026.0,0.0,57.0,8483495
Brett Pesce,NJD,D,31.3621,Shutdown Defenseman,4.841149773071105,74.88653555219365,45.99092284417549,5500000.0,2500000.0,-3000000.0,UFA,2030.0,4.0,37.0,8477488
Jonas Siegenthaler,NJD,D,28.8898,Shutdown Defenseman,1.9667170953101363,77.76096822995461,48.1089258698941,3400000.0,2500000.0,-900000.0,UFA,2028.0,2.0,71.0,8478399
Luke Evangelista,NSH,R,24.0931,Offensive Driver F,83.35854765506808,14.22087745839637,55.824508320726174,3000000.0,5008339.589876206,2008339.5898762057,UFA,2027.0,1.0,71.0,8482146
Filip Forsberg,NSH,L,31.6194,Offensive Driver F,94.0998487140696,17.39788199697428,75.71860816944024,8500000.0,6697703.658011954,-1802296.3419880457,UFA,2030.0,4.0,72.0,8476887
Erik Haula,NSH,L,35.0116,Defensive / PK Forward,62.632375189107414,77.45839636913767,82.1482602118003,3150000.0,3250000.0,100000.0,UFA,2026.0,0.0,72.0,8475287
Tyson Jost,NSH,C,28.0356,Defensive / PK Forward,31.46747352496218,66.11195158850227,42.81391830559758,775000.0,1100000.0,325000.0,UFA,2026.0,0.0,59.0,8479370
Joakim Kemell,NSH,R,21.9138,Unknown,,,,886666.0,,,RFA,2027.0,1.0,7.0,8483465
Zachary L'Heureux,NSH,L,22.8665,Unknown,,,,875000.0,,,UFA,2028.0,2.0,15.0,8482742
Jonathan Marchessault,NSH,C,35.2471,Offensive Driver F,75.18910741301059,1.6641452344931922,37.97276853252647,5500000.0,3306287.9387642164,-2193712.0612357836,UFA,2029.0,3.0,53.0,8476539
Ryan O'Reilly,NSH,C,35.1321,Offensive Driver F,87.29198184568835,64.44780635400907,95.76399394856278,4500000.0,8178777.7018326055,3678777.7018326055,UFA,2027.0,1.0,71.0,8475158
Reid Schaefer,NSH,L,22.5133,Depth / Bottom-6 F,36.7624810892587,49.62178517397882,19.89409984871407,886666.0,1000000.0,113334.0,RFA,2027.0,1.0,37.0,8483513
Steven Stamkos,NSH,C,36.1314,Offensive Driver F,91.37670196671709,20.423600605143722,72.91981845688352,8000000.0,6473252.212660995,-1526747.7873390047,UFA,2028.0,2.0,72.0,8474564
Fedor Svechkov,NSH,C,22.976,Depth / Bottom-6 F,34.493192133131615,11.951588502269288,3.9334341906202726,975000.0,775000.0,-200000.0,RFA,2028.0,2.0,60.0,8482768
Ozzy Wiesblatt,NSH,C,24.0493,Depth / Bottom-6 F,20.726172465960666,57.94251134644478,10.741301059001513,775000.0,775000.0,0.0,RFA,2027.0,1.0,39.0,8482103
Matthew Wood,NSH,R,21.1335,Depth / Bottom-6 F,80.93797276853253,8.623298033282904,35.854765506807865,950000.0,1650000.0,700000.0,UFA,2027.0,1.0,61.0,8484241
Justin Barron,NSH,D,24.3614,Depth / 7th Defenseman,14.523449319213313,54.53857791225416,21.02874432677761,1150000.0,812500.0,-337500.0,UFA,2026.0,0.0,42.0,8482111
Nicolas Hague,NSH,D,27.3073,Shutdown Defenseman,11.497730711043873,88.80484114977307,70.80181543116491,5500000.0,3750000.0,-1750000.0,UFA,2029.0,3.0,58.0,8479980
Roman Josi,NSH,D,35.8193,Offensive Defenseman,65.05295007564297,54.0090771558245,52.9500756429652,9059000.0,5500000.0,-3559000.0,UFA,2028.0,2.0,60.0,8474600
Nick Perbix,NSH,D,27.781,Shutdown Defenseman,3.479576399394856,88.95612708018155,66.11195158850227,3658333.0,3750000.0,91667.0,UFA,2028.0,2.0,69.0,8480246
Brady Skjei,NSH,D,32.0027,Shutdown Defenseman,20.272314674735252,90.3177004538578,81.84568835098335,7000000.0,4000000.0,-3000000.0,UFA,2031.0,5.0,72.0,8476869
Ryan Ufko,NSH,D,22.8884,Unknown,,,,925000.0,,,RFA,2027.0,1.0,11.0,8482715
Adam Wilsby,NSH,D,25.6345,Depth / 7th Defenseman,16.792738275340394,48.41149773071105,15.279878971255673,775000.0,793750.0,18750.0,UFA,2027.0,1.0,48.0,8482482
Mathew Barzal,NYI,C,28.835,Offensive Driver F,82.1482602118003,20.87745839636914,58.3963691376702,9150000.0,5239041.867966139,-3910958.1320338612,UFA,2031.0,5.0,72.0,8478445
Casey Cizikas,NYI,C,35.0773,Defensive / PK Forward,46.74735249621785,86.9894099848714,86.38426626323752,2500000.0,3250000.0,750000.0,UFA,2027.0,1.0,72.0,8475231
Anthony Duclair,NYI,L,30.5845,Depth / Bottom-6 F,73.22239031770046,3.9334341906202726,25.113464447806354,3500000.0,1000000.0,-2500000.0,UFA,2028.0,2.0,60.0,8477407
Marc Gatcomb,NYI,C,26.6804,Depth / Bottom-6 F,22.692889561270803,25.113464447806354,2.4205748865355523,900000.0,775000.0,-125000.0,UFA,2026.0,0.0,41.0,8483553
Emil Heineman,NYI,L,24.3587,Offensive Driver F,56.58093797276853,49.319213313161875,40.69591527987897,1100000.0,3577302.1936483104,2477302.1936483104,UFA,2027.0,1.0,73.0,8482476
Simon Holmstrom,NYI,R,24.8405,Defensive / PK Forward,63.38880484114977,71.40695915279879,69.59152798789712,3625000.0,3250000.0,-375000.0,UFA,2027.0,1.0,71.0,8481601
Bo Horvat,NYI,C,30.976,Offensive Driver F,84.56883509833585,67.32223903177005,94.0998487140696,8500000.0,8064269.709915418,-435730.2900845818,UFA,2031.0,5.0,59.0,8477500
Anders Lee,NYI,L,35.7317,Offensive Driver F,82.60211800302571,20.272314674735252,59.152798789712556,7000000.0,5306200.080114475,-1693799.9198855245,UFA,2026.0,0.0,73.0,8475314
Kyle MacLean,NYI,C,26.9103,Depth / Bottom-6 F,21.482602118003026,47.0499243570348,6.656580937972769,775000.0,775000.0,0.0,UFA,2027.0,1.0,53.0,8481237
Jean-Gabriel Pageau,NYI,C,33.3717,Depth / Bottom-6 F,54.46293494704992,6.354009077155824,10.287443267776098,4850000.0,775000.0,-4075000.0,UFA,2029.0,3.0,65.0,8476419
Ondrej Palat,NYI,L,34.9979,Depth / Bottom-6 F,33.13161875945537,50.68078668683812,16.338880484114977,6000000.0,1000000.0,-5000000.0,UFA,2027.0,1.0,51.0,8476292
Kyle Palmieri,NYI,C,35.1485,Offensive Driver F,81.54311649016641,43.11649016641452,72.6928895612708,4750000.0,6454863.792534114,1704863.7925341139,UFA,2027.0,1.0,25.0,8475151
Calum Ritchie,NYI,C,21.1773,Depth / Bottom-6 F,75.79425113464447,1.361573373676248,25.718608169440245,918333.0,1000000.0,81667.0,RFA,2028.0,2.0,56.0,8484221
Brayden Schenn,NYI,C,34.5955,Offensive Driver F,64.59909228441755,30.559757942511347,40.544629349470505,6500000.0,3562353.316917731,-2937646.683082269,UFA,2028.0,2.0,61.0,8475170
Max Shabanov,NYI,R,25.4675,Depth / Bottom-6 F,56.732223903177,0.15128593040847202,9.833585476550681,1750000.0,775000.0,-975000.0,RFA,2028.0,2.0,42.0,8485702
Adam Boqvist,NYI,D,25.6126,Depth / 7th Defenseman,1.059001512859304,26.4750378214826,1.361573373676248,850000.0,793750.0,-56250.0,UFA,2026.0,0.0,24.0,8480871
Tony DeAngelo,NYI,D,30.423,Offensive Defenseman,41.45234493192133,29.500756429652043,13.161875945537066,1750000.0,1500000.0,-250000.0,UFA,2026.0,0.0,72.0,8477950
Isaiah George,NYI,D,22.1109,Unknown,,,,838333.0,,,RFA,2027.0,1.0,2.0,8483448
Scott Mayfield,NYI,D,33.4483,Depth / 7th Defenseman,4.53857791225416,82.75340393343419,49.47049924357035,3500000.0,775000.0,-2725000.0,UFA,2030.0,4.0,71.0,8476429
Adam Pelech,NYI,D,31.6112,Shutdown Defenseman,6.505295007564296,94.70499243570349,81.08925869894101,5750000.0,4000000.0,-1750000.0,UFA,2029.0,3.0,73.0,8476917
Ryan Pulock,NYI,D,31.4716,Shutdown Defenseman,30.408472012102873,90.46898638426626,87.74583963691377,6150000.0,4000000.0,-2150000.0,UFA,2030.0,4.0,68.0,8477506
Alexander Romanov,NYI,D,26.2204,Unknown,,,,6250000.0,,,UFA,2033.0,7.0,15.0,8481014
Matthew Schaefer,NYI,D,18.5572,Offensive Defenseman,59.90922844175491,62.178517397882,51.58850226928896,975000.0,5500000.0,4525000.0,RFA,2028.0,2.0,73.0,8485366
Carson Soucy,NYI,D,31.666,Depth / 7th Defenseman,9.531013615733738,81.24054462934947,50.07564296520424,3250000.0,775000.0,-2475000.0,UFA,2026.0,0.0,46.0,8477369
Jonny Brodzinski,NYR,C,32.7693,Depth / Bottom-6 F,54.61422087745839,9.531013615733738,11.951588502269288,787500.0,775000.0,-12500.0,UFA,2026.0,0.0,47.0,8477380
Jaroslav Chmelar,NYR,R,22.6858,Unknown,,,,867500.0,,,RFA,2027.0,1.0,19.0,8482877
Will Cuylle,NYR,L,24.1369,Defensive / PK Forward,68.6838124054463,70.49924357034796,72.31467473524961,3900000.0,3250000.0,-650000.0,UFA,2027.0,1.0,73.0,8482157
Adam Edstrom,NYR,C,25.4538,Depth / Bottom-6 F,39.93948562783661,50.07564296520424,22.995461422087747,975000.0,1000000.0,25000.0,UFA,2027.0,1.0,35.0,8481726
Tye Kartye,NYR,L,24.9062,Defensive / PK Forward,40.39334341906203,83.05597579425114,73.60060514372164,1250000.0,3250000.0,2000000.0,UFA,2027.0,1.0,40.0,8481789
Noah Laba,NYR,C,22.6448,Defensive / PK Forward,62.32980332829047,72.01210287443268,69.89409984871406,870000.0,3250000.0,2380000.0,RFA,2027.0,1.0,65.0,8483690
Alexis Lafrenière,NYR,L,24.4572,Offensive Driver F,86.08169440242057,22.844175491679273,64.75037821482601,7450000.0,5793346.757913758,-1656653.242086242,UFA,2032.0,6.0,73.0,8482109
J.T. Miller,NYR,C,33.0349,Offensive Driver F,81.69440242057489,63.69137670196672,89.25869894099849,8000000.0,7722456.74161897,-277543.2583810296,UFA,2030.0,4.0,59.0,8476468
Juuso Parssinen,NYR,C,25.1472,Depth / Bottom-6 F,30.10590015128593,16.944024205748864,3.3282904689863844,1250000.0,775000.0,-475000.0,UFA,2027.0,1.0,20.0,8481704
Gabe Perreault,NYR,R,20.8871,Offensive Driver F,80.0302571860817,3.0257186081694405,45.31013615733737,941667.0,4027169.255370146,3085502.255370146,UFA,2027.0,1.0,40.0,8484210
Taylor Raddysh,NYR,R,28.1013,Depth / Bottom-6 F,44.62934947049924,63.993948562783665,36.45990922844176,1500000.0,1650000.0,150000.0,UFA,2027.0,1.0,67.0,8479390
Matt Rempe,NYR,C,23.7426,Depth / Bottom-6 F,18.305597579425115,28.593040847201213,1.9667170953101363,975000.0,775000.0,-200000.0,UFA,2027.0,1.0,26.0,8482460
Conor Sheary,NYR,L,33.7988,Depth / Bottom-6 F,35.09833585476551,38.12405446293495,11.800302571860817,775000.0,775000.0,0.0,UFA,2026.0,0.0,53.0,8477839
Adam Sykora,NYR,L,21.5496,Unknown,,,,806666.0,,,RFA,2027.0,1.0,2.0,8483669
Vincent Trocheck,NYR,C,32.7091,Offensive Driver F,78.9712556732224,74.13010590015129,91.67927382753403,5625000.0,7894981.6090215,2269981.6090214998,UFA,2029.0,3.0,58.0,8476389
Mika Zibanejad,NYR,C,32.9391,Offensive Driver F,94.40242057488653,68.6838124054463,99.69742813918305,8500000.0,8443351.37463223,-56648.62536776997,UFA,2030.0,4.0,72.0,8476459
Will Borgen,NYR,D,29.2676,Shutdown Defenseman,7.413010590015129,93.94856278366112,80.0302571860817,4100000.0,4000000.0,-100000.0,UFA,2030.0,4.0,66.0,8478840
Drew Fortescue,NYR,D,20.9117,Unknown,,,,923333.0,,,RFA,2028.0,2.0,1.0,8484169
Adam Fox,NYR,D,28.104,Offensive Defenseman,60.21180030257186,47.50378214826021,42.96520423600605,9500000.0,5500000.0,-4000000.0,UFA,2029.0,3.0,46.0,8479323
Vladislav Gavrikov,NYR,D,30.3463,Shutdown Defenseman,35.400907715582456,79.72768532526476,68.98638426626323,7000000.0,3750000.0,-3250000.0,UFA,2032.0,6.0,73.0,8478882
Vincent Iorio,NYR,D,23.3648,Depth / 7th Defenseman,0.15128593040847202,47.352496217851744,8.623298033282904,814167.0,793750.0,-20417.0,RFA,2026.0,0.0,21.0,8482861
Matthew Robertson,NYR,D,25.0486,Depth / 7th Defenseman,14.674735249621785,83.66111951588502,56.88350983358548,775000.0,775000.0,0.0,RFA,2027.0,1.0,63.0,8481525
Braden Schneider,NYR,D,24.5147,Shutdown Defenseman,6.959152798789712,95.91527987897126,84.11497730711044,2200000.0,4000000.0,1800000.0,UFA,2026.0,0.0,73.0,8482073
Urho Vaakanainen,NYR,D,27.2334,Depth / 7th Defenseman,9.379727685325264,50.378214826021186,14.37216338880484,1550000.0,793750.0,-756250.0,UFA,2027.0,1.0,33.0,8480001
Michael Amadio,OTT,R,29.87,Defensive / PK Forward,46.29349470499244,69.7428139183056,55.975794251134644,2600000.0,1100000.0,-1500000.0,UFA,2027.0,1.0,72.0,8478020
Drake Batherson,OTT,R,27.9151,Offensive Driver F,96.97428139183056,5.8245083207261725,71.55824508320727,4975000.0,6362494.969752579,1387494.969752579,UFA,2027.0,1.0,69.0,8480208
Nick Cousins,OTT,C,32.6845,Depth / Bottom-6 F,47.0499243570348,33.58547655068079,18.910741301059,825000.0,1000000.0,175000.0,UFA,2026.0,0.0,71.0,8476393
Dylan Cozens,OTT,C,25.1253,Offensive Driver F,92.05748865355523,25.56732223903177,78.81996974281392,7100000.0,6941365.83771702,-158634.16228298005,UFA,2030.0,4.0,72.0,8481528
Lars Eller,OTT,C,36.8843,Depth / Bottom-6 F,32.677760968229954,48.1089258698941,15.128593040847202,1250000.0,1000000.0,-250000.0,UFA,2026.0,0.0,58.0,8474189
Warren Foegele,OTT,L,29.9849,Defensive / PK Forward,33.58547655068079,46.74735249621785,21.331316187594553,3500000.0,1000000.0,-2500000.0,UFA,2027.0,1.0,47.0,8477998
Claude Giroux,OTT,R,38.204,Defensive / PK Forward,71.10438729198184,55.06807866868382,50.68078668683812,2000000.0,1100000.0,-900000.0,UFA,2026.0,0.0,72.0,8473512
Ridly Greig,OTT,C,23.6331,Defensive / PK Forward,57.03479576399395,81.39183055975793,84.8714069591528,3250000.0,3250000.0,0.0,UFA,2029.0,3.0,67.0,8482092
Stephen Halliday,OTT,C,23.7344,Depth / Bottom-6 F,78.36611195158851,9.228441754916792,34.039334341906205,950000.0,1650000.0,700000.0,UFA,2026.0,0.0,28.0,8483676
Kurtis MacDermid,OTT,L,32.0055,Unknown,,,,1150000.0,,,UFA,2027.0,1.0,17.0,8477073
Shane Pinto,OTT,C,25.3689,Defensive / PK Forward,78.21482602118003,83.50983358547656,96.8229954614221,7500000.0,3250000.0,-4250000.0,UFA,2030.0,4.0,62.0,8481596
Tim Stützle,OTT,C,24.1944,Offensive Driver F,97.12556732223904,61.11951588502269,99.54614220877458,8350000.0,8433333.509379616,83333.509379616,UFA,2031.0,5.0,72.0,8482116
Brady Tkachuk,OTT,L,26.527,Offensive Driver F,97.57942511346445,23.29803328290469,87.21633888048412,8223565.0,7574371.22408001,-649193.7759199897,UFA,2028.0,2.0,52.0,8480801
Fabian Zetterlund,OTT,L,26.5873,Depth / Bottom-6 F,69.59152798789712,30.257186081694403,39.183055975794254,4275000.0,1650000.0,-2625000.0,UFA,2028.0,2.0,72.0,8480188
